TransactionId,TransactionDate,CustomerId
7748,2019-08-06,1737
7749,2019-09-04,2653
7750,2019-06-05,1798
7751,2019-12-02,2516
7752,2019-09-14,1009
7753,2019-04-15,2536
7754,2019-05-11,227
7755,2019-01-09,2080
7756,2019-09-14,1334
7757,2019-07-06,1766
7758,2019-06-17,76
7759,2019-11-29,1911
7760,2019-08-14,1433
7761,2019-01-28,2494
7762,2019-02-06,789
7763,2019-10-09,576
7764,2019-12-02,277
7765,2019-02-22,872
7766,2019-01-08,169
7767,2019-08-09,729
7768,2019-03-18,481
7769,2019-09-21,1431
7770,2019-04-09,187
7771,2019-11-13,2820
7772,2019-10-01,1056
7773,2019-03-02,1577
7774,2019-12-13,2649
7775,2019-08-30,2396
7776,2019-09-08,1790
7777,2019-03-01,800
7778,2019-11-02,2930
7779,2019-04-16,1370
7780,2019-09-21,486
7781,2019-03-06,889
7782,2019-12-05,2976
7783,2019-02-19,1253
7784,2019-12-01,2218
7785,2019-02-08,2343
7786,2019-10-16,2641
7787,2019-01-11,727
7788,2019-07-15,828
7789,2019-04-24,1537
7790,2019-11-24,2725
7791,2019-06-12,964
7792,2019-07-09,1876
7793,2019-11-29,2564
7794,2019-01-20,2639
7795,2019-07-29,2054
7796,2019-03-08,889
7797,2019-10-06,2573
7798,2019-04-18,507
7799,2019-06-11,1241
7800,2019-05-29,355
7801,2019-08-23,1746
7802,2019-10-22,1556
7803,2019-05-09,2864
7804,2019-05-18,2759
7805,2019-04-09,1761
7806,2019-09-02,994
7807,2019-08-01,2367
7808,2019-04-26,1367
7809,2019-03-10,1782
7810,2019-10-26,1774
7811,2019-08-17,743
7812,2019-12-24,57
7813,2019-01-10,1315
7814,2019-07-23,1863
7815,2019-01-14,1933
7816,2019-09-02,972
7817,2019-03-17,1648
7818,2019-06-08,155
7819,2019-06-08,291
7820,2019-10-09,1711
7821,2019-12-10,891
7822,2019-04-27,1748
7823,2019-09-03,411
7824,2019-02-11,900
7825,2019-01-13,1529
7826,2019-08-06,820
7827,2019-06-24,2634
7828,2019-05-30,1856
7829,2019-11-21,1217
7830,2019-05-17,2076
7831,2019-03-22,1561
7832,2019-12-11,1079
7833,2019-04-03,2096
7834,2019-09-19,2290
7835,2019-07-27,1475
7836,2019-02-22,102
7837,2019-01-21,188
7838,2019-04-19,2484
7839,2019-08-28,2392
7840,2019-03-30,2152
7841,2019-06-28,1575
7842,2019-08-06,1498
7843,2019-07-13,2001
7844,2019-12-10,463
7845,2019-05-26,1469
7846,2019-08-05,2584
7847,2019-05-28,1333
7848,2019-12-13,2095
7849,2019-12-19,936
7850,2019-09-26,1961
7851,2019-01-03,2185
7852,2019-10-22,2356
7853,2019-07-08,2344
7854,2019-01-27,133
7855,2019-03-17,545
7856,2019-05-28,2448
7857,2019-05-08,1968
7858,2019-10-20,1536
7859,2019-01-30,427
7860,2019-02-01,2548
7861,2019-06-20,413
7862,2019-03-23,73
7863,2019-03-19,2139
7864,2019-07-30,2191
7865,2019-03-06,1554
7866,2019-12-07,1235
7867,2019-04-30,2134
7868,2019-08-12,2377
7869,2019-03-01,118
7870,2019-08-19,2290
7871,2019-03-04,1557
7872,2019-10-03,423
7873,2019-08-26,1382
7874,2019-02-05,1541
7875,2019-03-30,1586
7876,2019-03-01,2652
7877,2019-03-11,2420
7878,2019-07-25,2116
7879,2019-12-22,365
7880,2019-07-19,2595
7881,2019-04-03,1930
7882,2019-08-02,1112
7883,2019-09-06,1712
7884,2019-06-14,1423
7885,2019-12-08,954
7886,2019-03-27,1764
7887,2019-09-11,363
7888,2019-01-29,392
7889,2019-11-30,2042
7890,2019-01-03,1768
7891,2019-01-06,17
7892,2019-01-13,1932
7893,2019-02-28,1056
7894,2019-08-18,2372
7895,2019-09-11,645
7896,2019-12-11,2622
7897,2019-03-28,782
7898,2019-11-28,442
7899,2019-03-09,2995
7900,2019-02-05,2542
7901,2019-06-17,2967
7902,2019-09-01,2163
7903,2019-11-24,2615
7904,2019-12-02,1041
7905,2019-04-29,2460
7906,2019-02-28,74
7907,2019-03-27,1037
7908,2019-05-15,508
7909,2019-09-05,2222
7910,2019-03-02,10
7911,2019-02-28,816
7912,2019-05-29,2547
7913,2019-12-28,247
7914,2019-07-04,1804
7915,2019-12-17,189
7916,2019-01-12,1854
7917,2019-03-02,2012
7918,2019-04-27,2527
7919,2019-10-19,1465
7920,2019-02-18,517
7921,2019-03-30,969
7922,2019-04-02,2933
7923,2019-07-14,452
7924,2019-12-16,1026
7925,2019-11-22,2642
7926,2019-03-03,2704
7927,2019-06-10,92
7928,2019-03-23,2775
7929,2019-11-12,1851
7930,2019-07-15,1108
7931,2019-11-01,2829
7932,2019-01-09,655
7933,2019-08-26,1971
7934,2019-04-04,2095
7935,2019-09-18,2795
7936,2019-06-27,718
7937,2019-06-10,1681
7938,2019-07-21,48
7939,2019-07-08,2529
7940,2019-12-16,830
7941,2019-10-01,2990
7942,2019-12-23,1863
7943,2019-07-19,744
7944,2019-04-27,1368
7945,2019-04-27,992
7946,2019-09-07,992
7947,2019-11-05,811
7948,2019-05-14,2680
7949,2019-09-29,1398
7950,2019-08-03,323
7951,2019-08-13,2727
7952,2019-05-18,1697
7953,2019-03-06,1975
7954,2019-09-10,327
7955,2019-07-21,1946
7956,2019-02-19,831
7957,2019-12-25,997
7958,2019-04-13,864
7959,2019-03-15,2785
7960,2019-03-22,2009
7961,2019-07-25,1125
7962,2019-10-29,1580
7963,2019-08-23,1004
7964,2019-12-19,1130
7965,2019-03-05,875
7966,2019-10-04,213
7967,2019-03-30,283
7968,2019-07-12,2917
7969,2019-08-04,2106
7970,2019-06-01,1564
7971,2019-07-09,831
7972,2019-07-12,1595
7973,2019-11-23,1472
7974,2019-02-26,1291
7975,2019-03-08,1945
7976,2019-10-02,945
7977,2019-03-06,2146
7978,2019-01-11,940
7979,2019-03-05,2363
7980,2019-03-21,2606
7981,2019-07-10,637
7982,2019-01-31,1980
7983,2019-04-02,378
7984,2019-12-16,2755
7985,2019-02-17,2312
7986,2019-05-05,1790
7987,2019-08-11,657
7988,2019-10-30,983
7989,2019-01-11,609
7990,2019-11-09,2903
7991,2019-06-09,1580
7992,2019-05-30,591
7993,2019-06-29,1919
7994,2019-02-01,1335
7995,2019-12-17,1852
7996,2019-03-06,959
7997,2019-07-21,1106
7998,2019-01-24,8
7999,2019-04-29,2397
8000,2019-07-11,2794
8001,2019-12-01,2227
8002,2019-09-10,198
8003,2019-06-03,2419
8004,2019-04-21,1532
8005,2019-09-23,2000
8006,2019-08-15,1931
8007,2019-04-19,1437
8008,2019-08-22,147
8009,2019-06-11,2445
8010,2019-09-18,2359
8011,2019-05-16,1016
8012,2019-08-14,883
8013,2019-04-15,498
8014,2019-02-04,1130
8015,2019-12-07,180
8016,2019-01-27,1549
8017,2019-05-22,995
8018,2019-10-11,2100
8019,2019-01-03,1455
8020,2019-05-11,2338
8021,2019-10-15,1088
8022,2019-05-18,472
8023,2019-06-23,2329
8024,2019-08-19,925
8025,2019-11-05,1625
8026,2019-10-08,598
8027,2019-09-14,1683
8028,2019-10-06,1091
8029,2019-10-28,1432
8030,2019-03-05,1627
8031,2019-08-04,763
8032,2019-12-09,2532
8033,2019-09-19,2606
8034,2019-05-07,826
8035,2019-01-27,1892
8036,2019-09-13,659
8037,2019-07-06,2008
8038,2019-03-16,1873
8039,2019-08-20,2379
8040,2019-01-21,1278
8041,2019-07-23,1516
8042,2019-05-05,1773
8043,2019-02-21,2974
8044,2019-01-13,2329
8045,2019-07-12,1817
8046,2019-06-27,1895
8047,2019-09-07,2298
8048,2019-11-19,908
8049,2019-06-24,1145
8050,2019-12-11,134
8051,2019-07-01,1572
8052,2019-05-21,208
8053,2019-06-23,37
8054,2019-11-05,1843
8055,2019-01-28,1960
8056,2019-04-22,1246
8057,2019-07-29,787
8058,2019-11-29,780
8059,2019-12-12,961
8060,2019-02-12,136
8061,2019-01-19,2406
8062,2019-10-28,2010
8063,2019-07-13,754
8064,2019-06-04,2945
8065,2019-04-28,2115
8066,2019-01-04,1442
8067,2019-09-28,1843
8068,2019-09-02,2743
8069,2019-11-16,1416
8070,2019-03-03,2121
8071,2019-11-02,682
8072,2019-01-16,970
8073,2019-12-19,1204
8074,2019-12-16,2144
8075,2019-05-13,2425
8076,2019-09-24,914
8077,2019-11-02,2401
8078,2019-07-11,650
8079,2019-05-10,313
8080,2019-10-31,1957
8081,2019-04-12,2326
8082,2019-01-16,774
8083,2019-06-20,1642
8084,2019-01-15,520
8085,2019-05-13,1610
8086,2019-01-15,2289
8087,2019-07-01,2543
8088,2019-08-13,1307
8089,2019-03-31,42
8090,2019-01-16,2298
8091,2019-08-09,1650
8092,2019-03-12,605
8093,2019-02-25,663
8094,2019-06-29,1772
8095,2019-08-22,2487
8096,2019-08-28,2154
8097,2019-05-22,381
8098,2019-04-04,1795
8099,2019-05-06,840
8100,2019-06-05,1467
8101,2019-06-11,1726
8102,2019-01-10,382
8103,2019-06-11,860
8104,2019-08-04,2654
8105,2019-07-29,2399
8106,2019-06-04,1242
8107,2019-11-24,843
8108,2019-08-21,2834
8109,2019-04-28,2212
8110,2019-10-26,2962
8111,2019-05-01,1425
8112,2019-08-26,971
8113,2019-11-26,2586
8114,2019-10-04,1084
8115,2019-04-24,859
8116,2019-02-17,873
8117,2019-01-05,1836
8118,2019-05-26,1289
8119,2019-10-27,2523
8120,2019-05-08,102
8121,2019-12-28,445
8122,2019-03-13,706
8123,2019-11-21,344
8124,2019-09-15,2150
8125,2019-03-24,2732
8126,2019-02-14,1523
8127,2019-09-19,23
8128,2019-05-04,1541
8129,2019-05-13,78
8130,2019-03-07,2003
8131,2019-02-25,1278
8132,2019-03-07,267
8133,2019-10-12,2442
8134,2019-03-21,2326
8135,2019-08-28,2717
8136,2019-01-16,2104
8137,2019-10-18,2877
8138,2019-08-16,906
8139,2019-12-30,716
8140,2019-08-09,2635
8141,2019-09-04,1072
8142,2019-10-28,964
8143,2019-10-18,1774
8144,2019-03-03,2363
8145,2019-02-06,1444
8146,2019-03-07,2282
8147,2019-12-09,1576
8148,2019-04-23,1443
8149,2019-08-15,220
8150,2019-08-29,1440
8151,2019-08-19,2057
8152,2019-10-27,2984
8153,2019-11-25,1479
8154,2019-01-22,96
8155,2019-02-04,1764
8156,2019-04-12,2819
8157,2019-02-11,2535
8158,2019-02-28,1097
8159,2019-06-18,1436
8160,2019-07-16,2380
8161,2019-12-19,1505
8162,2019-01-14,615
8163,2019-01-14,1671
8164,2019-09-24,2232
8165,2019-03-28,1465
8166,2019-01-23,2738
8167,2019-10-02,1346
8168,2019-03-10,49
8169,2019-08-29,613
8170,2019-08-08,1698
8171,2019-11-30,863
8172,2019-11-19,2337
8173,2019-02-10,2418
8174,2019-11-15,2397
8175,2019-05-06,1549
8176,2019-03-09,866
8177,2019-09-14,2235
8178,2019-06-16,2733
8179,2019-03-20,2442
8180,2019-08-29,96
8181,2019-04-30,2316
8182,2019-12-22,691
8183,2019-03-16,1668
8184,2019-01-12,1489
8185,2019-01-13,2980
8186,2019-04-16,783
8187,2019-02-05,360
8188,2019-03-14,2801
8189,2019-07-09,1147
8190,2019-06-23,2457
8191,2019-07-21,2868
8192,2019-04-18,1860
8193,2019-05-19,1370
8194,2019-03-30,324
8195,2019-10-25,2594
8196,2019-11-15,1307
8197,2019-04-13,343
8198,2019-06-16,157
8199,2019-06-05,1748
8200,2019-06-22,2616
8201,2019-08-18,2302
8202,2019-11-26,1985
8203,2019-01-27,915
8204,2019-10-29,2814
8205,2019-01-25,608
8206,2019-03-23,400
8207,2019-10-24,2160
8208,2019-06-05,2080
8209,2019-07-20,169
8210,2019-10-08,2571
8211,2019-10-21,1234
8212,2019-07-04,693
8213,2019-12-14,982
8214,2019-07-17,2572
8215,2019-09-01,713
8216,2019-03-07,2282
8217,2019-04-19,833
8218,2019-02-06,191
8219,2019-02-05,1666
8220,2019-09-08,1250
8221,2019-02-01,363
8222,2019-12-13,1346
8223,2019-05-10,2162
8224,2019-01-29,2445
8225,2019-03-27,2385
8226,2019-03-01,1822
8227,2019-06-02,2380
8228,2019-02-07,1352
8229,2019-02-05,1113
8230,2019-08-14,260
8231,2019-11-10,1159
8232,2019-10-25,1386
8233,2019-08-01,1847
8234,2019-05-14,759
8235,2019-09-24,2676
8236,2019-06-05,605
8237,2019-09-26,2239
8238,2019-08-16,4
8239,2019-12-26,1607
8240,2019-10-30,2604
8241,2019-02-22,2841
8242,2019-08-08,254
8243,2019-04-07,2963
8244,2019-05-09,2943
8245,2019-02-22,449
8246,2019-05-06,1875
8247,2019-08-31,1201
8248,2019-08-15,1244
8249,2019-12-08,1710
8250,2019-06-17,2101
8251,2019-08-14,2444
8252,2019-03-08,1662
8253,2019-08-07,367
8254,2019-09-23,1853
8255,2019-04-22,1886
8256,2019-03-28,731
8257,2019-02-09,2996
8258,2019-04-20,1781
8259,2019-07-07,62
8260,2019-10-25,20
8261,2019-03-24,1460
8262,2019-06-09,1695
8263,2019-04-18,2219
8264,2019-08-13,2589
8265,2019-04-15,978
8266,2019-04-10,1997
8267,2019-02-09,1375
8268,2019-01-25,1906
8269,2019-06-05,795
8270,2019-01-04,21
8271,2019-02-28,1791
8272,2019-12-06,2701
8273,2019-07-14,971
8274,2019-01-06,1282
8275,2019-10-19,546
8276,2019-09-11,585
8277,2019-03-28,42
8278,2019-09-21,1339
8279,2019-07-10,2609
8280,2019-01-19,269
8281,2019-01-05,378
8282,2019-10-23,2190
8283,2019-05-19,37
8284,2019-03-11,521
8285,2019-02-24,2118
8286,2019-12-22,1093
8287,2019-06-18,290
8288,2019-09-25,529
8289,2019-11-09,2131
8290,2019-03-11,1449
8291,2019-07-09,633
8292,2019-01-05,1285
8293,2019-08-28,2071
8294,2019-04-13,2860
8295,2019-02-21,2025
8296,2019-05-16,751
8297,2019-07-17,735
8298,2019-03-24,2845
8299,2019-11-16,573
8300,2019-10-28,2044
8301,2019-01-12,2191
8302,2019-08-18,823
8303,2019-10-26,108
8304,2019-12-07,166
8305,2019-03-08,1451
8306,2019-08-29,2983
8307,2019-05-25,2037
8308,2019-07-27,1955
8309,2019-06-26,1877
8310,2019-03-05,1643
8311,2019-07-19,81
8312,2019-06-13,1952
8313,2019-02-05,655
8314,2019-09-30,2273
8315,2019-05-15,2666
8316,2019-09-08,2605
8317,2019-03-20,82
8318,2019-03-15,1300
8319,2019-08-15,2329
8320,2019-07-29,2614
8321,2019-03-05,2642
8322,2019-02-10,2077
8323,2019-07-23,550
8324,2019-08-06,1272
8325,2019-02-26,1710
8326,2019-10-03,2039
8327,2019-08-04,1870
8328,2019-12-25,555
8329,2019-12-02,1528
8330,2019-07-28,1126
8331,2019-04-18,956
8332,2019-10-20,1702
8333,2019-10-12,2659
8334,2019-04-23,2706
8335,2019-04-16,586
8336,2019-07-25,80
8337,2019-06-05,227
8338,2019-08-19,2499
8339,2019-09-01,1209
8340,2019-05-02,1681
8341,2019-03-26,1035
8342,2019-09-18,2411
8343,2019-02-02,2674
8344,2019-11-14,2628
8345,2019-06-19,1596
8346,2019-12-19,1290
8347,2019-11-29,2929
8348,2019-12-28,2652
8349,2019-06-02,1707
8350,2019-10-03,972
8351,2019-04-06,1211
8352,2019-02-14,1958
8353,2019-11-23,2378
8354,2019-06-01,2590
8355,2019-04-13,1896
8356,2019-05-14,2761
8357,2019-10-03,121
8358,2019-11-08,1916
8359,2019-03-28,2786
8360,2019-04-03,1202
8361,2019-08-31,2012
8362,2019-03-30,1788
8363,2019-12-06,2528
8364,2019-05-12,473
8365,2019-10-24,1386
8366,2019-02-11,1275
8367,2019-12-14,1258
8368,2019-07-11,2931
8369,2019-03-25,941
8370,2019-11-05,525
8371,2019-04-22,724
8372,2019-06-25,755
8373,2019-10-26,115
8374,2019-05-11,2955
8375,2019-01-23,2499
8376,2019-11-29,906
8377,2019-05-30,469
8378,2019-05-20,1924
8379,2019-01-02,1657
8380,2019-11-21,895
8381,2019-04-17,660
8382,2019-03-06,2436
8383,2019-09-23,2758
8384,2019-09-08,1754
8385,2019-11-25,504
8386,2019-11-14,685
8387,2019-12-11,590
8388,2019-10-31,2520
8389,2019-02-01,2778
8390,2019-06-11,1629
8391,2019-07-25,1637
8392,2019-01-04,543
8393,2019-10-04,2254
8394,2019-02-10,1077
8395,2019-02-14,2414
8396,2019-03-07,1857
8397,2019-07-14,1595
8398,2019-02-13,987
8399,2019-12-17,2779
8400,2019-07-07,129
8401,2019-06-17,124
8402,2019-11-05,2436
8403,2019-03-09,1793
8404,2019-09-03,1332
8405,2019-06-19,72
8406,2019-07-13,2816
8407,2019-09-28,1303
8408,2019-05-13,2783
8409,2019-08-17,1966
8410,2019-11-30,2538
8411,2019-04-05,258
8412,2019-11-15,969
8413,2019-12-01,2285
8414,2019-10-16,2766
8415,2019-07-18,823
8416,2019-03-03,2798
8417,2019-11-02,80
8418,2019-11-27,2257
8419,2019-03-28,409
8420,2019-07-31,1528
8421,2019-08-27,2314
8422,2019-12-12,1848
8423,2019-04-23,902
8424,2019-01-17,2300
8425,2019-02-07,1254
8426,2019-11-22,2109
8427,2019-08-20,2581
8428,2019-01-08,1171
8429,2019-02-05,1026
8430,2019-05-03,1537
8431,2019-12-01,177
8432,2019-11-30,2315
8433,2019-05-20,783
8434,2019-05-27,2107
8435,2019-10-01,1674
8436,2019-06-22,1247
8437,2019-07-28,2364
8438,2019-02-23,1333
8439,2019-08-05,289
8440,2019-04-13,2048
8441,2019-06-13,1504
8442,2019-08-02,1295
8443,2019-12-23,328
8444,2019-12-12,1898
8445,2019-08-06,1267
8446,2019-10-09,2316
8447,2019-02-07,1674
8448,2019-06-25,2312
8449,2019-02-26,1984
8450,2019-03-25,305
8451,2019-09-21,1589
8452,2019-11-08,2582
8453,2019-11-11,221
8454,2019-04-14,2820
8455,2019-02-08,153
8456,2019-02-13,2496
8457,2019-02-14,1684
8458,2019-11-01,409
8459,2019-06-23,2197
8460,2019-07-08,2198
8461,2019-11-18,443
8462,2019-11-02,1326
8463,2019-08-18,958
8464,2019-04-10,1017
8465,2019-07-29,619
8466,2019-08-03,2493
8467,2019-06-15,1769
8468,2019-06-17,2535
8469,2019-05-28,150
8470,2019-11-24,2933
8471,2019-12-01,1616
8472,2019-03-02,2215
8473,2019-03-09,2329
8474,2019-12-05,2771
8475,2019-03-10,2250
8476,2019-09-06,493
8477,2019-03-24,492
8478,2019-12-03,2596
8479,2019-06-13,382
8480,2019-08-11,2226
8481,2019-03-15,49
8482,2019-06-11,2655
8483,2019-02-06,218
8484,2019-11-17,1867
8485,2019-08-08,2060
8486,2019-09-05,1470
8487,2019-01-17,729
8488,2019-08-20,1142
8489,2019-12-04,2307
8490,2019-07-20,670
8491,2019-10-27,1851
8492,2019-10-16,150
8493,2019-05-04,830
8494,2019-04-05,212
8495,2019-11-03,2481
8496,2019-05-19,967
8497,2019-05-26,729
8498,2019-01-01,2554
8499,2019-03-21,2610
8500,2019-12-02,2540
8501,2019-12-09,2814
8502,2019-06-07,606
8503,2019-11-15,1718
8504,2019-06-29,642
8505,2019-10-31,2318
8506,2019-01-07,2749
8507,2019-09-11,887
8508,2019-12-11,779
8509,2019-10-14,929
8510,2019-04-06,2674
8511,2019-12-07,2213
8512,2019-11-10,422
8513,2019-10-25,1424
8514,2019-05-14,1884
8515,2019-02-06,1011
8516,2019-04-24,188
8517,2019-01-03,2587
8518,2019-01-12,511
8519,2019-08-13,2534
8520,2019-07-21,250
8521,2019-05-10,1952
8522,2019-01-17,1718
8523,2019-06-22,1990
8524,2019-06-05,1495
8525,2019-08-15,733
8526,2019-10-31,1791
8527,2019-10-26,2938
8528,2019-11-17,2073
8529,2019-07-21,2499
8530,2019-04-12,2055
8531,2019-03-19,4
8532,2019-04-14,1582
8533,2019-11-17,160
8534,2019-11-01,1616
8535,2019-03-29,2149
8536,2019-04-30,893
8537,2019-05-04,2628
8538,2019-04-06,2070
8539,2019-05-03,805
8540,2019-04-08,814
8541,2019-08-19,177
8542,2019-11-05,998
8543,2019-06-14,2329
8544,2019-10-04,1895
8545,2019-12-07,1902
8546,2019-05-13,2189
8547,2019-04-04,335
8548,2019-06-15,1181
8549,2019-04-02,1537
8550,2019-03-28,2808
8551,2019-05-08,1463
8552,2019-06-18,2655
8553,2019-07-16,1648
8554,2019-09-01,1638
8555,2019-08-14,1908
8556,2019-01-12,979
8557,2019-04-26,1166
8558,2019-04-15,1949
8559,2019-01-14,618
8560,2019-09-30,1286
8561,2019-12-19,2521
8562,2019-02-17,2994
8563,2019-01-11,486
8564,2019-09-06,1327
8565,2019-09-27,2283
8566,2019-05-05,2821
8567,2019-11-28,389
8568,2019-12-25,241
8569,2019-06-16,1180
8570,2019-06-13,2911
8571,2019-07-05,2945
8572,2019-01-05,488
8573,2019-01-11,1093
8574,2019-08-02,1772
8575,2019-04-14,809
8576,2019-04-05,118
8577,2019-03-07,2639
8578,2019-11-19,1555
8579,2019-10-22,1755
8580,2019-12-21,540
8581,2019-06-07,1638
8582,2019-05-12,1041
8583,2019-12-14,1628
8584,2019-09-27,1382
8585,2019-01-18,392
8586,2019-06-12,145
8587,2019-04-30,1310
8588,2019-07-19,1754
8589,2019-06-15,1983
8590,2019-07-10,2254
8591,2019-04-04,560
8592,2019-12-24,48
8593,2019-07-22,2602
8594,2019-03-15,909
8595,2019-12-30,1685
8596,2019-09-23,369
8597,2019-02-01,2487
8598,2019-09-05,2895
8599,2019-07-05,1573
8600,2019-02-01,1574
8601,2019-07-06,2157
8602,2019-12-08,386
8603,2019-02-28,136
8604,2019-09-03,590
8605,2019-06-12,358
8606,2019-08-31,195
8607,2019-08-30,782
8608,2019-05-03,1854
8609,2019-01-16,1237
8610,2019-12-21,1872
8611,2019-07-23,855
8612,2019-06-10,86
8613,2019-04-02,659
8614,2019-04-14,636
8615,2019-04-11,1393
8616,2019-06-05,1179
8617,2019-12-04,1436
8618,2019-08-25,96
8619,2019-06-23,2183
8620,2019-07-01,1193
8621,2019-03-04,2979
8622,2019-08-29,1049
8623,2019-10-01,1210
8624,2019-07-14,2860
8625,2019-02-28,208
8626,2019-02-26,1554
8627,2019-09-22,1838
8628,2019-11-08,2240
8629,2019-07-04,2238
8630,2019-02-25,2530
8631,2019-11-21,653
8632,2019-06-03,1115
8633,2019-06-20,328
8634,2019-04-06,2484
8635,2019-04-04,1419
8636,2019-12-07,1879
8637,2019-08-16,1773
8638,2019-11-12,1127
8639,2019-05-22,1313
8640,2019-04-02,2010
8641,2019-11-11,2784
8642,2019-08-07,2482
8643,2019-09-11,827
8644,2019-02-23,224
8645,2019-06-01,1332
8646,2019-05-23,2930
8647,2019-05-26,578
8648,2019-04-03,2096
8649,2019-10-20,53
8650,2019-08-05,725
8651,2019-09-25,869
8652,2019-07-23,352
8653,2019-01-29,2867
8654,2019-04-14,2507
8655,2019-06-26,19
8656,2019-12-19,2493
8657,2019-05-10,373
8658,2019-05-14,1159
8659,2019-06-12,2649
8660,2019-04-24,208
8661,2019-04-15,595
8662,2019-09-12,1503
8663,2019-04-22,321
8664,2019-02-02,1835
8665,2019-01-29,1993
8666,2019-12-09,551
8667,2019-04-11,143
8668,2019-10-24,1717
8669,2019-10-20,2932
8670,2019-02-18,2283
8671,2019-09-06,189
8672,2019-11-16,1677
8673,2019-07-20,2164
8674,2019-03-06,1551
8675,2019-07-11,160
8676,2019-09-12,2653
8677,2019-03-25,2747
8678,2019-05-10,988
8679,2019-07-14,426
8680,2019-01-15,692
8681,2019-02-10,147
8682,2019-01-04,1858
8683,2019-11-08,534
8684,2019-10-06,959
8685,2019-06-02,817
8686,2019-09-24,1674
8687,2019-05-07,225
8688,2019-08-15,138
8689,2019-04-06,1773
8690,2019-12-20,310
8691,2019-11-02,1182
8692,2019-04-29,1350
8693,2019-11-17,836
8694,2019-07-25,753
8695,2019-06-05,2297
8696,2019-01-26,967
8697,2019-01-28,2384
8698,2019-08-21,1068
8699,2019-02-05,1219
8700,2019-04-16,1998
8701,2019-09-15,97
8702,2019-03-21,1510
8703,2019-06-05,1184
8704,2019-08-19,2430
8705,2019-09-25,2176
8706,2019-03-31,2872
8707,2019-01-05,409
8708,2019-02-15,1194
8709,2019-11-14,1247
8710,2019-09-07,797
8711,2019-06-30,2646
8712,2019-01-26,2363
8713,2019-07-14,2477
8714,2019-04-27,138
8715,2019-02-11,896
8716,2019-05-03,272
8717,2019-08-05,158
8718,2019-03-12,264
8719,2019-01-08,787
8720,2019-08-26,1495
8721,2019-08-08,2918
8722,2019-04-24,2854
8723,2019-12-25,587
8724,2019-02-21,2081
8725,2019-06-26,2794
8726,2019-03-13,1679
8727,2019-11-14,1967
8728,2019-01-30,479
8729,2019-10-30,2248
8730,2019-05-18,2443
8731,2019-01-19,877
8732,2019-06-19,2755
8733,2019-02-12,947
8734,2019-01-24,2387
8735,2019-06-19,2260
8736,2019-09-20,1088
8737,2019-08-13,1114
8738,2019-02-05,492
8739,2019-09-16,1459
8740,2019-10-25,2836
8741,2019-06-26,2792
8742,2019-07-14,1202
8743,2019-02-04,1345
8744,2019-05-15,1413
8745,2019-10-11,2857
8746,2019-02-13,1068
8747,2019-01-15,1416
8748,2019-08-18,2657
8749,2019-11-19,2400
8750,2019-05-11,2606
8751,2019-11-14,1231
8752,2019-06-05,2601
8753,2019-07-26,1401
8754,2019-02-18,1364
8755,2019-11-09,1681
8756,2019-03-12,1688
8757,2019-08-08,2967
8758,2019-10-11,1348
8759,2019-10-24,2633
8760,2019-05-20,2303
8761,2019-07-02,570
8762,2019-10-03,1464
8763,2019-06-15,1833
8764,2019-08-16,2883
8765,2019-11-30,1766
8766,2019-08-07,1245
8767,2019-01-04,505
8768,2019-08-15,1233
8769,2019-02-14,2652
8770,2019-01-25,2597
8771,2019-10-26,1942
8772,2019-08-16,1333
8773,2019-01-16,2547
8774,2019-11-04,759
8775,2019-12-16,2783
8776,2019-08-27,2062
8777,2019-10-29,10
8778,2019-05-02,1979
8779,2019-11-16,2999
8780,2019-01-03,1301
8781,2019-09-22,1173
8782,2019-03-31,1025
8783,2019-07-13,2975
8784,2019-09-15,1611
8785,2019-05-07,1216
8786,2019-10-21,2728
8787,2019-03-22,793
8788,2019-06-05,2087
8789,2019-05-15,1696
8790,2019-03-20,2863
8791,2019-09-03,2860
8792,2019-01-14,1568
8793,2019-07-13,2749
8794,2019-08-16,1546
8795,2019-05-04,2018
8796,2019-03-24,2788
8797,2019-04-19,2052
8798,2019-04-02,556
8799,2019-06-05,1776
8800,2019-09-02,2109
8801,2019-08-31,1697
8802,2019-02-25,732
8803,2019-11-21,2462
8804,2019-01-04,1072
8805,2019-05-07,2294
8806,2019-08-03,1704
8807,2019-05-21,967
8808,2019-08-20,2814
8809,2019-08-06,2786
8810,2019-02-11,1369
8811,2019-12-05,1678
8812,2019-05-10,279
8813,2019-12-17,2828
8814,2019-11-13,559
8815,2019-07-27,320
8816,2019-11-12,414
8817,2019-04-21,116
8818,2019-11-19,170
8819,2019-09-09,2281
8820,2019-04-14,457
8821,2019-03-14,1023
8822,2019-01-14,1865
8823,2019-05-01,521
8824,2019-05-22,1596
8825,2019-02-12,149
8826,2019-03-05,2227
8827,2019-05-21,2704
8828,2019-08-19,1608
8829,2019-03-10,105
8830,2019-11-20,959
8831,2019-07-23,1292
8832,2019-06-25,55
8833,2019-02-27,690
8834,2019-09-10,280
8835,2019-05-15,1305
8836,2019-11-07,2177
8837,2019-09-08,2718
8838,2019-02-21,2050
8839,2019-12-11,393
8840,2019-02-10,1442
8841,2019-05-19,2058
8842,2019-12-21,2515
8843,2019-10-20,1194
8844,2019-12-25,2007
8845,2019-06-01,1862
8846,2019-10-10,2162
8847,2019-09-01,2212
8848,2019-05-01,1572
8849,2019-12-05,2464
8850,2019-09-04,752
