TransactionId,RamenId,Quantity
160,2521,5
6227,1319,6
5369,1841,2
6693,2448,4
1690,1655,9
4394,1360,2
1460,2056,6
71,2098,1
5698,1603,9
2367,2387,3
3206,1265,6
7911,1595,2
4605,2295,3
110,2118,9
5653,2385,8
8151,1909,9
2200,1506,8
1427,2287,6
8005,1423,3
162,1608,9
33,2009,1
1160,1747,4
6039,1826,9
4021,1994,9
3733,1360,9
5838,1489,1
9105,2357,2
8227,1426,8
7520,2410,6
9845,1602,4
3085,1547,5
7948,1297,3
3315,2005,2
4842,2065,6
9794,2356,6
5231,2007,6
7208,1832,3
9413,2435,4
1102,2549,5
6210,1238,1
4064,2574,6
5314,1221,1
4120,2172,1
6479,1717,4
41,1789,6
8620,2516,10
1314,2071,3
649,2178,10
6778,2533,5
2165,1874,6
6817,2468,3
6564,1803,9
149,1421,3
4740,1988,9
8084,2241,5
9901,1453,3
5162,1467,3
3407,1860,3
7124,1862,3
1714,2487,1
3041,2126,1
7371,2113,1
8843,1707,2
3722,1773,3
8565,2525,10
2136,1201,2
1870,1629,5
4210,1706,9
365,2037,7
4956,1723,8
7126,1924,7
7924,1990,9
4882,1333,4
4402,1843,2
6912,1225,4
8354,2514,8
6768,1620,8
1884,1686,3
6753,1566,5
7838,1692,1
4625,1748,4
4033,1406,8
1707,2338,1
682,1410,9
8169,2391,3
1552,2415,3
1089,1960,7
9180,1325,10
8567,2319,7
2092,1260,3
9809,1423,1
1941,1997,2
8575,2320,1
2416,2389,10
6059,1263,6
2524,1396,5
2416,2455,6
4032,1828,1
9085,2297,9
843,2371,2
9348,1305,5
8342,1329,3
2960,1494,1
1905,2045,5
5819,2526,7
3813,1206,5
6805,2259,9
2810,1812,4
7716,1255,6
4680,1286,3
3468,2366,6
3066,1875,2
8009,1458,5
1316,1383,3
2532,1694,10
1553,2173,2
9812,1881,10
7313,2485,8
8438,2470,8
1692,2262,8
3218,1454,2
3514,2236,9
7648,2164,1
2733,1849,7
7758,2056,1
3501,1243,10
6049,2575,3
2509,2368,3
4475,2089,3
6521,1738,7
4518,1845,4
3396,2297,7
3691,1627,4
4478,1277,10
9526,1931,5
4525,1428,10
703,2480,5
2037,2320,4
5308,1409,5
7551,1532,8
8307,1506,4
3006,1835,8
2113,1563,2
1475,2199,6
150,1460,8
1742,1626,4
5137,1817,1
1035,2030,3
3872,1984,7
9444,2238,2
3786,1928,6
6027,2541,6
4099,1594,8
1258,2166,3
4069,2447,7
2886,1991,10
400,2490,7
8752,1995,9
1257,2011,3
8076,2546,2
3779,1525,5
4505,1917,2
3510,1530,7
2572,2231,3
9330,1894,7
5611,2340,9
5685,1723,4
5151,1673,7
3849,2365,5
6464,1739,9
3318,2186,5
5543,1386,4
65,2466,9
6282,1439,2
8417,2246,7
9470,1908,9
2090,1780,9
1229,1512,1
4252,2079,5
8823,1877,3
4373,1544,7
3189,1898,7
516,2439,4
7428,1428,1
8059,1297,2
880,1478,8
3182,1314,8
6235,2514,1
8242,1205,1
6177,1842,2
9010,2539,8
2248,2052,6
2504,2298,9
3721,2520,8
989,1844,3
2631,1682,5
6836,1675,4
8103,2544,4
3496,1756,4
2071,1858,8
5977,1522,5
939,1285,5
4181,2036,10
3592,1805,4
9580,2137,7
2636,1468,7
5970,1482,4
5452,2342,7
6358,1292,10
3413,2139,5
7681,1329,8
3976,2434,6
1353,1975,10
1184,2391,10
7431,2238,3
5221,2232,5
2148,1454,10
3464,2490,1
2051,2238,6
6528,2433,7
6266,2460,8
4188,1902,10
1448,2313,1
3707,1711,2
231,2463,4
2433,2364,8
5574,1776,2
2437,2031,3
544,1465,1
8804,2117,3
1290,1499,1
6747,2513,5
2822,2157,4
7900,2558,1
1256,1283,6
8191,2004,8
5587,2101,6
6568,1972,5
2123,1675,10
7718,1863,9
5546,1732,7
237,2286,1
7459,2093,2
3122,1454,6
2511,2172,1
3295,1928,3
8073,1232,9
6098,2267,4
2002,1722,1
3539,1588,2
2439,2579,3
1292,1769,1
973,1754,4
7647,2228,3
9018,1312,2
3928,1533,10
4107,1978,4
717,2513,9
2423,2160,6
6736,1998,3
2434,1945,9
5375,1443,2
3946,1214,2
7194,2308,1
864,1868,1
2555,2298,9
4676,2466,8
3250,2423,6
1529,2073,8
8350,1400,1
582,1346,7
706,2539,3
942,1692,8
8915,1935,7
1820,2101,4
1711,1506,4
5548,1636,2
4127,1776,10
7486,2044,8
9989,2423,10
6377,1671,7
5112,2410,7
2835,1433,5
3081,1447,1
3382,1794,4
8144,2143,9
676,1722,10
6973,2151,2
4613,2442,8
7935,1332,1
6782,1907,4
732,2512,7
2470,2294,7
1436,1763,8
7999,1912,10
9581,2473,8
9052,1446,1
3381,2271,7
4187,2082,5
4384,2350,1
989,1483,3
8778,1635,4
5675,2186,10
4150,1351,3
5333,2167,9
4534,2146,8
6793,2186,2
599,2294,6
3366,2186,5
8327,2082,8
702,2026,10
4642,2539,8
3521,1573,5
7980,1383,3
9859,1594,3
5262,1861,5
1895,1427,7
2103,2203,6
8687,1743,9
5276,2355,8
90,2034,4
9092,1689,1
1079,1422,10
2276,2580,4
7820,1988,4
560,2354,2
9836,2012,4
5545,1724,2
179,1587,3
349,1835,10
368,1473,6
4434,1368,9
1068,2326,5
5442,1751,10
6109,2085,7
2964,2182,7
5237,2470,4
1574,1711,3
7393,2242,6
8742,1458,9
7609,1309,2
5470,1354,4
7776,1735,6
8377,1562,3
1876,1877,2
2349,1823,1
3871,1485,5
970,1561,2
796,1944,1
6820,2241,3
31,1530,5
7731,2574,1
2009,1755,6
6920,1319,6
1187,1367,7
2068,1622,3
473,1326,3
5659,1683,6
5309,2394,3
4451,1224,7
2700,1828,4
8424,1744,8
7691,2162,4
4895,1215,4
787,1984,7
1316,2114,10
8228,1848,1
1064,2422,4
7474,1452,10
1274,1326,1
4604,2452,2
5491,2122,1
5372,1608,3
7346,2571,4
9934,1379,5
6781,1812,6
8,1716,1
7545,2147,3
7728,2420,6
9033,1420,3
8224,2109,7
157,1656,1
7381,1665,2
2796,1988,1
7212,1682,4
4903,2515,5
747,2431,2
7487,2553,8
1595,1658,3
7171,1442,4
7350,1433,8
5703,2174,1
4708,1490,3
6768,2156,7
9715,1405,4
6087,1971,2
8226,1745,3
9154,2556,4
5335,1420,6
1377,1255,7
478,1913,5
9317,2484,9
9054,2046,7
8292,1643,6
9597,1429,6
721,2304,2
2370,2419,1
7298,2263,2
2526,2408,5
9678,2428,2
2146,1796,2
1048,1786,5
3094,1315,10
1295,1599,3
368,1556,6
3517,1311,2
4114,2246,2
9588,1840,9
5827,1417,3
1550,1427,2
1595,2022,7
5974,1311,2
3153,2003,3
7380,1484,3
4152,1394,1
1899,1224,10
8057,2319,2
3833,1527,6
6553,2284,4
1169,1338,1
4010,1441,7
17,1498,2
5069,1313,10
7425,1804,5
4232,2469,7
9022,1783,5
7334,2560,7
6043,1856,8
5838,1551,3
7127,1636,8
1421,1581,3
3415,1891,9
785,2438,9
5919,2489,9
8462,1352,10
6,1308,2
1745,2238,8
4731,1989,7
4674,1216,5
4410,1537,2
5598,1631,3
611,2032,7
206,1329,8
5159,1585,8
1137,1799,6
6045,1991,7
2883,1926,7
5072,2185,10
2046,1688,3
3967,2425,8
2160,1586,1
6735,1889,3
1572,1389,3
4605,2208,1
9656,2033,6
3993,1275,9
8211,1533,5
4994,2529,2
2325,1626,1
174,2358,3
9517,1734,5
5966,2511,7
7286,1839,10
7437,2301,4
1932,1951,10
704,1461,8
1950,1464,3
6132,1713,4
3735,1290,5
3295,2562,8
8436,1954,4
1390,2340,8
9225,1654,7
2603,1351,4
7975,1759,8
8519,1267,9
1655,1986,10
6801,1252,10
1370,2390,9
3715,2133,6
8302,1637,8
4928,1235,6
8450,1281,1
1573,2023,4
8721,2150,6
954,1942,3
82,1509,3
5393,2358,10
3437,2361,4
5902,1973,9
3268,1339,7
8406,2412,3
8989,1762,8
2085,1273,7
8030,1740,9
8909,1768,4
6207,1720,6
4966,2029,8
3956,1576,4
4926,2493,6
7744,1621,3
3034,1915,6
4996,2132,8
6437,1630,5
216,2297,3
8511,2132,10
9769,2479,6
1295,1215,5
9207,1857,2
8998,1830,7
729,2482,4
3391,1356,10
8468,2314,7
3449,1885,6
6264,1359,10
7346,2313,9
3302,2043,3
2288,1798,3
1568,1468,8
6515,2392,8
2448,1962,9
4671,2458,3
6646,2506,10
2114,2014,9
3607,2007,10
7001,2556,9
8945,1472,5
5640,2160,8
116,1500,7
5343,2209,5
5453,2486,1
708,1230,4
3022,2374,2
7333,1846,8
5409,1398,1
4057,1999,2
3898,1492,3
5858,1551,8
9380,1766,5
7870,2508,1
4619,1451,7
7141,2414,6
5958,1224,3
8009,2130,10
7289,1980,7
493,1328,8
856,2362,7
1466,1593,8
2742,1838,7
2404,1687,2
7660,2369,3
8228,1684,6
2991,2394,5
2158,1235,9
2676,1761,4
4378,2278,6
9067,1939,1
4073,2531,2
446,2050,7
6005,2455,9
538,2045,4
695,2334,2
9709,1662,8
5653,1430,4
2302,1904,8
3931,1678,3
3009,2433,8
5604,1762,2
5514,1562,1
2313,1600,2
3343,1635,2
421,1664,2
9892,1507,9
6912,1420,2
4549,1260,10
3019,1237,1
8314,1613,4
5798,2566,10
6131,1789,5
3297,1973,5
3723,1501,1
5217,2099,1
3912,1674,7
1076,2482,1
3061,2142,6
5414,2525,9
961,2076,4
8116,1201,10
7665,1739,6
2845,2160,9
659,1542,1
9777,1548,8
3109,1539,2
8884,2520,3
6116,1650,3
5909,1600,8
5100,1852,6
3198,2149,4
3718,2275,1
8325,2299,6
1547,1483,1
3567,1560,10
675,2180,1
8882,1822,4
7108,1399,6
4138,1741,4
7503,2244,1
3595,1431,3
1776,1406,9
559,2057,2
5193,2562,9
4848,2061,8
297,2056,4
1225,2182,6
8687,2435,3
4936,2104,5
6934,1479,1
2866,1567,2
4074,2126,6
2836,1351,5
490,2119,10
1867,2269,1
729,1345,2
2129,1784,2
8756,1279,4
4,1539,4
3158,2099,1
255,2247,7
5041,1305,4
7523,1826,6
1024,2300,9
5712,1676,4
2052,1880,8
6926,1381,1
8790,1856,5
6141,1904,1
1289,1299,1
138,1976,10
1429,1579,9
9884,2221,8
2471,1625,10
1070,2079,10
9360,2128,8
7450,1952,5
8928,1574,4
9397,1916,2
8090,1209,8
9816,1359,10
4405,1712,9
3607,1307,2
2981,2529,4
5203,2059,10
2988,1635,3
4910,1233,6
518,1846,6
5644,1443,10
8588,2268,3
7214,1225,6
1883,1379,3
6788,1953,10
8603,2020,1
5045,1613,10
3812,2222,2
8223,1444,6
1717,2210,4
2372,1827,6
8702,2453,8
6403,1983,3
1256,1959,1
2331,2059,9
7074,1377,1
8322,2555,1
2184,1378,6
7023,1735,1
3930,2048,4
1251,2402,6
9301,1599,9
238,2534,9
3928,2250,10
9086,1402,10
7937,1830,9
586,2166,10
7966,1449,3
1836,1209,1
8290,2249,10
2182,1238,5
5745,1554,2
2980,2466,3
1109,2338,3
3092,1341,4
8216,1780,8
1934,1675,2
4314,2499,2
1753,1741,6
2093,1341,4
7908,2565,4
1707,2504,1
4863,1602,10
6728,2154,10
6073,1536,1
2853,2036,10
5696,1305,8
6992,2120,6
6991,1843,10
6751,2502,8
799,1830,10
9256,1263,8
5859,1536,2
7456,2250,3
3885,1974,2
9656,1613,8
9013,2392,10
6788,2228,9
6802,1600,5
8969,2335,1
3332,2374,7
6251,2353,7
5518,1754,6
3434,1521,1
3379,1722,10
7315,2045,3
2190,1865,2
9419,2118,1
3844,2328,2
3928,1594,7
8358,1755,1
6654,1436,10
1788,2192,8
3386,2213,5
9494,2243,1
5645,2332,9
6511,1398,8
5683,2497,10
7586,2094,2
8790,1747,10
9983,1433,7
417,1598,3
5997,1406,8
5415,1791,8
716,1463,4
3828,1525,7
488,1429,9
7680,2543,2
8696,1760,4
9571,1666,3
4625,1332,5
9452,1536,5
3255,2189,9
3763,2001,6
9141,1463,5
4577,2259,8
4008,1324,1
1095,1339,2
5468,1895,9
2886,1210,2
8840,1896,2
5925,2150,7
4284,1344,8
5645,1563,4
4573,2044,10
1386,1374,1
8779,1958,4
8180,2094,9
9098,1648,1
9147,1735,2
3319,1618,5
6847,2358,10
8646,1424,2
3948,2103,10
3005,2491,1
8004,1553,6
3465,2520,10
6693,1331,6
1554,1806,4
5268,2055,10
4100,1337,4
752,1254,8
187,1562,8
2605,2377,10
5870,2404,6
7658,2418,4
2907,2511,1
8318,2475,9
8707,2550,5
9717,1300,5
122,2094,7
2088,1973,9
7232,2130,5
421,1869,4
8589,1360,2
4164,1275,5
8085,2254,6
868,2023,1
5129,1222,10
2338,2544,9
6001,1715,2
685,1256,10
6851,1298,4
4896,2395,4
2124,2123,5
7628,2527,5
3388,1705,8
1080,2090,3
2563,2259,9
823,1990,7
5602,1734,3
1681,1444,2
6951,2370,1
1999,1971,10
7333,1959,4
3034,1943,6
9314,1953,8
7410,1222,6
1986,2308,4
3014,1687,7
2950,1980,1
1182,2560,7
7344,1865,7
5227,1623,3
6813,1747,9
6064,1842,8
6071,1986,4
4003,1348,6
3390,2083,2
6100,1498,1
8458,1780,3
4542,2529,9
5084,2419,4
6768,1641,4
8005,2143,6
570,1510,9
4388,1253,3
3950,2124,1
9055,1719,9
58,1331,10
4234,2303,10
5127,1505,4
4419,1342,7
5927,1503,10
7484,2091,4
6233,1942,1
8337,1359,5
3591,1422,10
4647,1905,1
7110,1851,4
2349,2116,10
9777,2285,5
6811,2133,10
9380,1878,10
7403,1402,3
3709,2395,1
7288,1239,7
9868,1705,9
9150,2150,3
6838,1552,6
2463,1219,5
8558,1584,2
6433,1602,3
32,1473,5
6447,2171,10
6322,2380,1
9603,1679,8
2584,2240,1
6726,1905,2
520,2142,2
4316,1948,4
2409,1329,9
814,2274,1
690,1641,8
960,1540,3
4337,1338,10
3608,1303,8
6231,1888,10
7427,1983,2
628,2494,4
477,2213,2
9334,1695,8
4233,1263,8
4829,2524,3
1714,2100,5
7310,1551,9
8647,2553,10
1081,2526,5
2428,1726,8
2387,2487,10
3517,2417,5
9266,1888,10
2005,1645,10
3677,1528,4
4759,2290,2
627,2539,4
6981,1376,8
9110,1509,3
9721,1335,5
6491,2424,8
8395,2335,4
5931,2039,1
3801,1411,8
6653,1243,4
3029,1402,6
2758,1823,2
5553,2473,8
7346,2135,4
1673,1926,4
8038,1801,2
3334,1807,4
3266,1776,6
465,1400,4
9437,1470,5
5380,2148,1
9394,1294,5
2843,2053,10
1184,1333,3
5132,2372,7
265,1800,10
8726,1296,5
2056,1358,5
2594,2525,7
8865,2154,6
9426,1520,2
4220,2537,4
9059,2111,9
2665,2398,2
7862,1599,5
4550,1941,8
106,2132,9
3548,2536,10
9512,2453,8
6239,1975,5
9561,1680,9
8296,2166,4
7065,1731,6
2606,2528,3
3619,1218,4
524,2242,2
1155,1676,7
5462,2357,7
7438,2161,7
8256,1840,1
1407,2488,1
5342,2472,10
5120,1700,2
8838,2183,5
1469,2350,3
2795,1503,10
2334,1254,3
3212,2243,6
1053,1339,2
7474,1469,8
4654,2492,3
8043,1288,9
7710,1645,5
3503,1399,8
3828,2087,4
2246,2406,5
7750,2181,4
6245,1284,5
6297,2162,10
1429,2202,4
4515,1584,6
1155,2274,3
3379,1236,6
3820,1663,1
8509,1358,3
5953,1260,4
1292,1682,8
4787,2299,8
6042,1654,1
5179,1992,9
1977,2184,6
8661,2279,2
212,1226,2
9880,1774,2
4372,2325,4
2994,1570,5
3291,1249,9
657,1467,2
1725,1998,5
5934,1255,4
9789,2384,9
7159,1365,3
939,2349,9
3833,1370,10
1868,1254,7
4308,2091,3
2785,2406,5
4471,1991,4
607,1985,9
2441,1218,5
1479,1696,5
2349,2384,10
7332,1777,1
6715,1473,7
4827,2043,10
7081,1890,3
1226,2453,1
9009,1260,2
965,2175,10
6115,1744,3
9068,2226,8
3205,1698,6
2886,2447,4
8360,1765,2
4736,1568,4
6970,2550,6
5996,1794,2
148,2053,2
7805,1778,8
204,1387,6
5221,2014,4
5238,1944,4
6353,1319,10
5837,2169,8
6997,1883,9
1628,1474,7
1068,1897,9
5052,2060,1
274,2438,9
2502,2337,7
6816,1680,4
3854,2529,9
8389,2549,8
5066,2038,9
7731,1952,7
8700,1703,3
2394,1581,4
7925,1502,1
7895,1769,6
3810,2257,3
9156,1478,8
6747,2477,3
721,1869,5
8515,2460,10
2094,2088,8
7112,2153,8
5339,1550,8
7028,2414,4
3275,1281,5
7262,1969,1
6089,2251,7
9645,1999,10
3854,1942,5
7211,1642,3
3878,1214,8
9582,1413,3
5746,1373,8
5360,1832,8
164,2063,1
9035,1398,7
2886,1427,3
5400,2203,2
523,1311,2
1174,1648,9
7959,2544,6
9432,2078,6
8200,2334,5
2210,1359,7
903,1313,4
8530,2143,7
9560,2300,4
6020,1891,6
2430,1364,7
5581,2325,3
3739,1630,8
6101,2428,3
9043,1439,6
3489,1949,4
1618,2580,5
3055,2058,7
8839,1895,2
6667,2505,7
8376,1522,10
7911,1903,4
1925,1451,7
9891,1806,8
9012,1251,2
916,2217,7
5469,1884,9
6277,2358,3
1380,1897,1
939,1333,2
1568,2075,1
5854,2548,8
2360,2069,10
622,1880,2
4563,1966,5
4822,2280,1
1295,1652,6
5343,1981,5
2888,2035,5
4377,2106,3
9269,1472,10
6676,2490,1
5498,1664,4
3922,2064,8
7825,2028,8
4731,1684,6
5796,2246,10
9069,1222,9
8633,2263,3
8487,1389,9
789,1385,5
7687,2094,2
5237,1860,4
1032,1816,4
4209,2312,2
5657,1562,8
2557,2201,9
9040,1622,3
8911,1457,2
8981,1858,10
3028,2252,9
9524,2488,1
3005,1793,6
5104,1510,7
1158,1502,1
2586,1455,2
6357,1201,1
1128,2290,2
9302,1886,8
7708,1646,9
869,1206,8
5317,2152,8
8986,2499,9
4389,1976,9
6966,2474,9
927,2491,5
3275,2113,8
5970,1679,2
7555,2043,6
878,1725,4
7452,2561,5
7324,1923,9
1774,1827,9
7475,1839,9
3422,2155,3
9733,1666,3
7300,1668,5
8617,2415,7
443,2260,4
8178,2363,5
3941,1793,9
8823,1902,2
6720,1903,5
6978,1381,2
1847,2268,3
9703,2453,4
3245,2334,1
8574,2359,2
7700,2275,6
7283,2123,9
5757,1844,6
2112,1544,3
5682,2508,7
5462,2058,9
5164,1901,6
367,2007,8
8454,1357,7
182,2213,10
8366,1757,1
4962,2197,6
3709,2143,2
8762,2569,6
7138,1759,2
1162,1618,4
7078,1783,6
7478,1554,4
6503,2420,10
5973,1417,5
2180,1580,1
1265,1505,3
3696,2498,2
444,1829,5
5243,1512,4
7787,1818,6
9993,2123,6
3923,1422,10
5952,1385,1
5964,1435,10
3022,1242,9
2475,2434,4
5212,2013,5
8936,1524,6
608,1758,5
6466,1993,2
4056,1356,1
8102,2343,6
6251,2142,2
3087,1395,6
1912,1606,10
121,2506,5
4993,2203,2
4410,1368,7
3412,1292,2
7534,2566,10
2810,2422,9
1971,1745,5
1519,1615,7
8605,2330,7
1525,2228,10
91,1446,1
6097,2354,7
7941,1229,6
7438,2359,5
5734,1761,9
9801,1253,1
7176,1209,2
8635,2154,2
2631,2117,6
9509,2426,10
3801,1300,10
3311,1642,6
4130,1607,6
5032,2272,10
8252,1955,4
5272,2459,8
7749,1262,4
3622,2411,5
1342,2253,4
2743,1339,5
467,1387,4
9351,1890,10
1718,2514,2
2401,1264,8
1820,1936,4
4704,1367,1
7654,1778,6
3361,1380,1
6339,2151,5
816,1371,5
6868,1574,10
8446,2546,3
2566,1280,1
9810,2430,9
5205,2511,5
2301,2259,2
8727,2149,5
8309,1222,5
6907,2280,10
8907,1238,6
9071,2420,1
2131,1278,5
1783,1377,8
2526,2576,7
5913,1206,2
6302,1336,6
8166,1916,9
8126,1266,7
4368,1854,4
7611,1831,2
7355,2338,3
2131,2101,9
86,2355,9
4003,2227,6
1754,2337,7
6225,2493,1
6333,2484,7
301,2562,2
3540,1550,2
1845,2248,9
1412,1552,4
7627,2509,10
2662,1859,9
8431,2174,9
8172,1778,10
4515,2086,2
4904,2540,7
224,2517,10
1480,2157,9
1221,2082,10
2004,1278,9
9677,1260,6
831,2280,9
1223,1928,10
2500,1217,1
4474,1518,7
5371,1288,10
6864,1396,7
6605,1512,10
5556,2205,8
2200,1583,10
6059,1979,9
6154,1464,4
9608,1848,6
3145,1409,1
264,1330,8
5884,1782,10
132,1699,5
512,1560,6
5836,1866,1
6612,1274,6
850,2242,5
1834,2032,7
440,2378,10
971,2437,9
9008,2064,1
8281,2339,8
7402,1420,5
3014,1873,9
143,1412,9
3268,2017,7
4375,1758,3
365,1295,7
3221,2418,4
2127,1456,6
9849,2062,7
8672,2337,9
7396,1601,5
7593,2220,6
5529,1702,6
9690,1700,2
780,2451,10
4090,1401,5
8873,2089,4
9638,2385,9
3920,1411,5
1648,1317,8
698,2525,7
4459,1959,2
2081,1954,2
7236,2379,2
6574,2381,8
3567,2150,9
9534,2236,4
7696,1822,10
2076,2223,2
3181,1629,6
1707,1654,8
7561,1212,6
4822,1896,4
1163,1722,8
4999,2317,9
6168,2282,9
2938,1398,4
670,2348,3
178,1994,8
9055,1683,5
5442,1971,10
2900,1554,7
4280,1859,2
7436,2339,10
1927,1815,3
7901,1999,4
4690,1505,2
6607,2182,6
3256,1413,7
3761,2554,3
2490,2218,1
5127,2002,3
2042,1951,8
2890,1539,10
6501,1387,3
4165,2006,8
3062,1945,3
2305,1881,2
9743,2207,1
4895,1516,7
3075,1862,8
3168,1649,8
5346,2578,2
4942,1659,5
4878,2453,4
2300,2294,4
9419,2144,5
9270,2193,9
7563,1237,1
9682,1913,7
1169,1859,6
1380,2213,3
107,1632,9
3809,2133,3
7569,2115,3
1403,1481,2
489,1486,10
5601,2080,8
4019,1900,2
3204,2317,7
9253,2350,3
7476,1305,4
9408,1676,9
5642,2387,9
1785,1420,2
7574,1435,10
3404,2425,7
3415,1539,8
7660,1699,10
9162,1491,9
4429,2411,10
9079,2065,4
7324,2082,1
2110,2075,10
4408,1222,8
275,2574,9
5885,1643,2
2971,1977,3
1292,1845,5
5169,1558,4
3124,2449,6
884,1396,10
236,2364,3
6359,1800,4
5825,2059,4
3616,1348,5
1104,1759,6
1047,1567,8
5527,1662,3
6640,1941,2
6137,2536,5
523,2234,10
6362,1569,2
4566,1656,1
8677,2509,7
4210,2202,4
2420,1905,3
977,1302,10
230,2011,8
1681,1412,10
8941,1328,6
725,2320,5
5619,1915,4
7104,1961,8
1761,1941,5
6127,2107,1
7119,1770,8
9133,2053,5
3676,1294,6
2794,1886,5
9688,2348,7
1185,1699,3
1005,2399,6
310,2385,9
4430,1272,10
2450,1459,3
6459,2041,3
3092,2068,7
1667,1727,6
9529,2345,3
4776,1869,3
969,1565,1
3032,1591,4
394,2155,6
7273,1530,1
3838,2248,7
3174,1691,6
9197,2066,6
6628,2287,10
2940,2185,8
8663,2119,3
3116,2372,1
6217,2100,5
5078,1213,8
1422,1716,2
631,1567,7
6214,2089,5
1968,2466,6
9805,1680,3
8922,1843,2
5377,2370,1
9027,1661,8
2089,1833,7
1303,1674,4
4452,2357,9
9107,2240,7
2642,2422,7
4144,2571,4
7797,1881,1
9006,1387,8
5745,1980,9
9689,1399,1
6045,2009,10
7163,1737,9
1824,1363,6
7105,1596,8
8142,1579,10
3055,1229,6
9506,1316,5
2625,2107,10
7367,2160,10
5351,1635,4
7868,1543,8
9378,1607,10
8521,2326,1
4632,1570,7
852,2564,6
9031,2365,2
2402,2488,8
4829,1340,8
1593,1764,3
7169,2012,7
7737,2426,9
7633,2274,2
9762,2411,3
6393,2492,4
9181,2463,2
3544,2005,4
9306,1688,9
1177,1892,6
2028,1893,4
7734,1468,5
6718,1887,9
6994,2514,1
2744,1238,9
6990,1892,1
1605,1481,6
9916,1486,10
5586,1382,6
1888,1863,4
3852,1773,5
4159,1749,2
581,1264,6
6669,1740,9
3941,1878,3
4168,1803,2
2800,2560,5
4125,2176,1
3549,1882,3
6619,1475,10
7509,1583,4
7831,2453,7
1047,1560,10
1652,2578,5
6560,1735,10
1686,1561,8
6007,1507,4
778,1864,3
3668,1355,5
3942,1594,3
3500,2411,8
129,1769,9
5310,1722,7
2458,2276,6
1724,1664,7
4249,1794,3
2176,2455,3
3545,1706,1
3029,2010,2
1641,2511,1
5486,1732,5
2781,1553,2
2179,2492,3
9262,1493,3
404,2344,3
259,1969,6
3301,2564,3
4617,1268,7
6915,1843,8
3207,1707,6
3590,2257,7
3948,2029,7
6951,1916,4
7308,1711,2
8360,2460,7
2798,1512,7
4801,2234,7
3865,2485,2
4283,2304,6
8754,1841,8
9715,1299,4
6365,2228,7
9805,1677,8
6037,2505,2
8482,1987,5
5171,1809,10
4681,2542,6
5281,1413,1
3336,1814,1
1635,1447,10
5228,1517,6
4481,2541,7
146,1504,5
3086,2531,3
1072,1346,9
6111,2451,6
5808,2398,4
9720,1797,4
2425,2115,3
4725,1468,1
8663,1966,4
5689,1206,6
8060,2072,4
8305,1304,10
3671,2401,1
1435,1503,3
72,1469,10
7501,1457,1
288,1673,9
5796,1232,5
5066,1472,10
7770,2157,1
2026,1869,9
3919,2170,1
8739,2368,5
8562,2448,6
1021,2326,2
7647,1975,4
9031,2281,6
7082,1476,10
1,2227,2
3551,2254,3
2543,2563,4
5803,2359,8
5938,2230,8
4050,1844,1
9253,2568,10
8433,1849,6
9008,1587,10
9425,2394,5
9860,1698,6
9444,2139,10
5612,2347,3
2773,2049,1
3541,1440,6
436,2388,2
4993,2076,6
1117,2381,10
8497,1450,5
7271,2079,5
5130,2011,8
3526,1606,5
7119,2068,10
5716,1519,8
9790,1681,3
3906,1276,10
3073,1412,3
9173,2126,8
7679,1374,5
9694,2542,4
1653,2160,6
4607,1442,10
1616,1947,10
7229,1814,2
7901,1256,1
7699,2400,1
7708,1858,6
5826,1814,10
9491,2403,5
985,1322,6
1022,2453,2
5624,2207,6
8674,2085,1
6985,1637,1
8681,1353,3
3442,2540,7
5289,1612,1
2561,1675,1
1367,1789,8
6610,1711,10
2258,1380,9
3021,1404,3
6540,1749,5
2786,1677,2
643,1636,10
8116,1571,10
4217,2332,1
9759,1620,7
2158,1482,1
341,2348,3
9119,1404,7
5194,2180,7
3292,1802,6
2394,2577,7
5327,1612,1
5761,1316,1
7789,1668,2
3738,1536,4
1317,2168,1
4971,2524,7
3734,1997,5
1798,1562,6
9208,2256,2
6702,1796,2
5258,2276,4
8424,1772,6
7809,1230,4
9470,2110,5
1255,2371,2
7541,1964,6
5099,1698,10
5749,2012,8
2708,2129,2
8988,1893,9
7719,1892,10
6828,1266,1
1762,1243,1
6051,1975,7
4410,1420,9
2467,2522,7
9356,1624,8
695,1777,10
1094,2102,10
3836,1596,8
4529,2008,1
3028,2514,10
1110,1706,10
2028,1335,1
1203,2356,5
1268,1664,1
6889,2310,6
6280,2215,5
6721,2310,6
6169,1536,6
9424,1639,9
6464,2552,10
4710,1207,9
857,2433,3
431,1291,4
1529,1704,6
9368,1563,5
2062,1408,2
661,1372,3
5926,1419,2
4360,2570,6
1299,1506,8
9512,2250,2
5869,2301,3
2057,1321,5
2166,1837,8
956,2268,8
9853,1447,6
3732,2564,4
2062,1260,7
9576,1324,7
2204,1910,2
4413,1303,7
4831,1740,6
6639,1770,5
1361,2134,3
1778,1571,6
5395,1588,2
5265,2180,10
3148,1886,3
6976,1248,2
9419,2159,9
6822,1209,9
5041,1956,4
3760,1361,2
7506,1292,8
7300,2224,6
9926,1493,8
7088,2130,5
9718,1404,4
4939,1637,8
6700,2228,2
816,2318,1
5647,2255,7
4813,2039,10
2333,2172,1
2954,2146,8
635,1674,8
9560,1807,6
6115,1725,10
8799,1876,4
1195,1746,7
2839,1344,3
5724,2354,6
9757,2410,10
2910,2009,7
1935,2194,4
6902,2563,2
5301,1802,3
8517,2308,9
