RamenId,BrandId,RamenName,RamenStyleId,CountryId,RamenPrice
1321,252,Mi Goreng Pangsit Fried Noodle With Dumpling,2,12,46000
1322,253,Chicken Onion Mi Instan Cup,1,12,16000
1323,254,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,2,12,40000
1324,252,Mi Goreng Spesial Special Fried Noodle,1,12,7000
1325,253,Curry Chicken Mi Instan Cup,1,12,39000
1326,228,Instant Noodles Shrimp Flavour,1,7,46000
1327,111,Sesame Oil Chicken Flavour Instant Noodle,4,8,24000
1328,3,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,3,3,10000
1329,229,Instant Noodles Chow Mein Flavour,2,25,25000
1330,150,Instant Noodles Tom Saab Flavour,2,7,26000
1331,6, (Samyang Ramyun) (South Korean Version),4,5,19000
1332,3,Sabor A Pollo Sopa Con Fideos,1,34,30000
1333,172,Beef Flavour Tomato Ramen,2,2,43000
1334,26,I Want To Eat Ramen Pork Tonkotsu Flavor,2,1,34000
1335,226,Ramen House Chicken Vegetable Flavored Ramen,2,3,24000
1336,45,Instant Noodle King Abalone & Chicken Flavoured,2,8,32000
1337,243,Unif-100 Pickled Cayenne Flavor Beef Ramen,2,13,30000
1338,3,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,2,8,15000
1339,217,Garlic Chili Instant Rice Noodles & Sauce,3,3,21000
1340,3,Donbei Kansai Soy Sauce Flavor Udon,2,1,34000
1341,35,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,2,11,26000
1342,255,Rasa Ayam Spesial,2,12,22000
1343,82,Sesame Ramen,2,1,23000
1344,150,Instant Noodles Creamy Tom Yum Minced Pork Flavour,2,7,39000
1345,183,Dare You Habanero Ramyun,1,5,44000
1346,3,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,2,8,9000
1347,224,Barbecue Beef Flavour Instant Noodles,2,25,38000
1348,3,Sabor A Pollo Sopa Instantnea Con Fideos,2,34,45000
1349,249,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,2,12,9000
1350,99,Instant Noodle Shallot Flavor,2,2,28000
1351,232,Sajimee Original Soto Soup Flavor,2,11,47000
1352,256,Tonkotsu Ramen MEGA Dragon,2,1,12000
1353,26,Seimen Japanese Instant Ramen Noodles Shio Aji,2,1,11000
1354,247,Chicken Kimchi Oriental Style Noodles With Soup Base,4,22,41000
1355,48,Artificial Braised Beef Flavor Instant Noodle,4,13,32000
1356,3,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,3,3,9000
1357,257,Premium Noodle House Seafood Ramyun,2,5,11000
1358,237,Instant Noodles Prawn Oriental Flavour,2,11,20000
1359,3,Soba Classic Noodles With Japanese Yakisoba Sauce,1,15,15000
1360,252,Selera Pedas Hot Semur Chicken Flavour,2,12,45000
1361,3,Ultraman Instant Noodle Pork Flavour,1,1,11000
1362,42,Mini Instant Noodle Spicy Flavor,2,1,27000
1363,45,Ho Fan Beef Soup Flavored,2,13,10000
1364,110,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,1,8,49000
1365,241,Super Low Fat Noodles Chilli Chicken Flavour,2,25,9000
1366,249,Mi Instan Cup Milk Chicken Soup,1,12,38000
1367,253,Rendang Beef Flavour Fried Instant Noodle,1,12,27000
1368,258,Hot -Dry Instant Noodles Chilli Flavour,3,13,40000
1369,194,Instant Noodles Tom Yum Flavour,2,7,49000
1370,3,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,4,8,9000
1371,99,Hell Spicy Mala,2,2,34000
1372,241,Super Noodles Chicken Mushroom Flavour,2,25,30000
1373,238,Korean Style Stew Prok Flavour Cooking Noodle,2,13,38000
1374,3,UFO Yakisoba With Wasabi Mayonnaise,4,1,19000
1375,259,Frozen Satay Sauce Noodle,2,2,27000
1376,150,Instant Noodles Pork Flavour With Black Pepper,2,7,8000
1377,3,Cup Noodles Sabor A Gallina,1,34,48000
1378,249,Mie Gepeng Kuah Rasa Soto Cabe Hijau,2,12,11000
1379,158,Udon Miso Stew,2,1,45000
1380,99,Instant Noodle Curry Flavour,2,2,15000
1381,220,Tonkotsu Ramen,2,1,21000
1382,150,Instant Noodles Chicken Green Curry Flavour,2,7,23000
1383,6,Maesaengyitangmyun Baked Noodle,2,5,19000
1384,3,Cup Noodle Chilli Tomato,1,1,14000
1385,3,Bowl Noodles Chicken Flavor,4,3,47000
1386,237,Instant Noodles Spicy Tomato Flavour,2,11,22000
1387,16,Namja Ramyun (US Version),4,5,12000
1388,3,Soba Curry Noodles With Japanese Yakisoba Sauce,1,15,17000
1389,172,Ramen With Simmered Pork Flavor,2,2,44000
1390,249,Seribu 1000 Goreng Spesial,2,12,26000
1391,260,Hello Kitty Hakata Shoyutonkotsu Ramen,4,1,13000
1392,7,Comet Mori Yukino Tan-tan men,4,1,13000
1393,190,Braised Pork Ribs,1,13,22000
1394,13,Shin Ramyun Cup,1,5,24000
1395,3,Sabor A Carne Sopa Instantnea Con Fideos,2,34,25000
1396,224,Basics Instant Noodles Chicken Flavour,2,25,21000
1397,82,Pokemon Shoyu Ramen,1,1,14000
1398,16,Cheese Noodle,2,5,24000
1399,214,Go Noodles Xtreme Hot & Spicy Flavour,2,25,28000
1400,6,Star Popeye Ramyun Snack,2,5,8000
1401,4,Whats That? Leisure Meatballs Spicy Chicken Flavor,2,2,50000
1402,44,Chukazanmai Guangdong Style Ramen,2,1,24000
1403,13,Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup,1,3,15000
1404,252,Mi ABC Rasa Ayam Bawang (Onion Chicken),2,12,12000
1405,26,Old Style Shio Ramen,2,1,47000
1406,245,Green Barley Noodle Milk Chicken Soup,2,12,40000
1407,116,Crab Flavor Instant Ramen,2,1,26000
1408,230,Spesial Goreng Special,2,12,47000
1409,122,Seaweed Ramen Made With Organic Noodles,2,3,16000
1410,234,Traveller's Choice Indian Tikka Masala Flavour,2,25,10000
1411,7,Jan Jan Yakisoba,1,1,33000
1412,247,Noodles In A Cup Beef Simulated Flavour,1,22,48000
1413,3,Donbei Curry Udon (West Japanese),4,1,18000
1414,133,Miso Ramen,1,25,25000
1415,243,Man Han Feast Sichuan Chilli Eel Flavor,4,2,22000
1416,3,Chow Mein With Shrimp Chow Mein Noodles,3,3,20000
1417,247,Bowl Chicken Simulated Flavour,4,22,21000
1418,221,Rice Vermicelli Spicy Beef With Chilli Flavour,2,13,26000
1419,3,Chanpon Ramen,2,1,20000
1420,249,100 Green Chilli Soto Flavour,2,12,47000
1421,6,Chacharoni,2,5,36000
1422,261,Yakisoba,3,1,21000
1423,3,Demae Iccho XO Sauce Seafood Flavour,4,8,15000
1424,262,The Nation's Noodle Beef & Tomato Flavour,1,25,25000
1425,74,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,2,9,24000
1426,263,Savory Ramen ,7,3,19000
1427,238,Korean Style Shrimp Flavour Cooking Noodle,2,13,34000
1428,172,Spicy Flavor Tomato Ramen,2,2,32000
1429,82,Tomato & Basil Shio Ramen,2,1,50000
1430,95,Fatafat Vegetable Flavor,2,23,31000
1431,95,Krrish Instant Noodles Chicken Flavor,2,23,40000
1432,95,Preeti Instant Noodles Chicken Soup Base,2,23,10000
1433,95,Miteri Instant Noodles Vegetable Flavor,2,23,48000
1434,95,Rumpum Chicken Soup Base,2,23,7000
1435,95,2pm Precooked Noodles Chicken Curry Delight,2,23,21000
1436,95,Fatafat Chicken Flavor,2,23,48000
1437,95,Krrish Instant Noodles Vegetable Curry Flavor,2,23,22000
1438,95,Rumpum Vegetable Soup Base,2,23,10000
1439,95,Miteri Instant Noodles Chicken Flavor,2,23,31000
1440,95,Joker Ready To Eat Noodles,2,23,15000
1441,95,Preeti Instant Noodles Veg Soup Base,2,23,9000
1442,95,Gaurav Chicken Seasoning,2,23,30000
1443,89,Downtown Ramen Shop Shoyu,2,1,15000
1444,171,Oriental Style Instant Noodles Crab Flavour,2,6,41000
1445,3,Yakisoba,2,1,44000
1446,36,Instant Noodle Beef & Lime Flavour,2,12,17000
1447,244,Katsuo Udon,2,5,48000
1448,72,E-Men Noodles Abalone Soup Flavor,2,8,40000
1449,229,Everyday Value Spicy Curry Flavour Noodles,1,25,45000
1450,4,Whats That? Leisure Meatballs Chicken Flavor,2,2,12000
1451,3,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,1,3,5000
1452,212,Baby Star Ramen Round Chikinmini,2,1,14000
1453,197,Special Instant Pancit Bihon With Kalamansi,2,32,12000
1454,198,Hearty Noodles Chicken Flavour,1,22,38000
1455,249,Mie Jepeng Goreng Rasa Ayam Lada Hitam,2,12,11000
1456,44,Japanese Style Noodles Shio Flavor,2,3,16000
1457,6,Ganjjampong,4,5,47000
1458,26,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,2,1,21000
1459,264,Ramen Kamen Thasos Galle Pork Bone,2,1,17000
1460,45,Oat Noodle Sesame Oil Flavored,2,13,48000
1461,252,Selera Pedas Mi Rebus Hot Gulai Flavor,2,12,37000
1462,214,Taste Sensation Instant Noodles Curry Flavour,2,25,41000
1463,247,Kimchi Bowl Noodles Oriental Noodle With Soup Base,4,22,40000
1464,217,spicy Pad Thai Instant Noodles & Sauce,3,3,26000
1465,42,Mini Instant Noodles Artificial Chicken Flavor,2,1,21000
1466,3,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,3,3,21000
1467,265,Vegetarian Fried Noodles (Mie Goreng),2,12,17000
1468,6,Samyang Ramyun (SK Version),1,5,7000
1469,150,Oriental Style Instant Kua-Chap Clear Soup,2,7,33000
1470,238,Korean Style Stew Beef Cooking Noodle,2,13,27000
1471,266,Gonghwachun Jjajangmyun,2,5,7000
1472,227,Spaghetti With Bolognese Sauce,5,12,22000
1473,190,Spicy Beef,1,13,28000
1474,3,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,4,8,30000
1475,3,Raoh Rich Soy Sauce With Roast Pork (2 Slices),4,1,42000
1476,13,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,3,5,37000
1477,166,Instant Noodles Chicken Flavour,2,22,37000
1478,44,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,3,1,47000
1479,241,Super Noodles Mild Mexican Chilli,2,25,23000
1480,253,Spicy Chicken Mi Instan Cup,1,12,30000
1481,267,Instant Noodles With Chicken Flavour Broth,2,35,22000
1482,267,Instant Noodles With Beef Flavour Broth,2,35,29000
1483,186,Low Fat Noodles Hainan Chicken,2,12,27000
1484,268,Homely Dried Noodles - Sesame Pate,2,2,9000
1485,268,Tachia Noodles - Hot & Spicy Sauce,2,2,26000
1486,268,Tachia Dried Noodles - Fried Shallot,2,2,34000
1487,268,Thin Noodles - Sesame Oil,2,2,46000
1488,268,Hakka Flat Noodles - Satay Sauce,2,2,14000
1489,268,Tachia Dried Noodles - Rou Zhou Meat Sauce,2,2,38000
1490,268,Homely Dried Noodles - Original Flavor ,2,2,45000
1491,268,Dried Noodles - Spicy Sauerkraut,2,2,9000
1492,268,Hakka Flat Noodles - Fried Bean Sauce,2,2,43000
1493,268,Tachia Dried Noodles - Peppery,2,2,24000
1494,19,Penang White Curry Noodle,2,11,36000
1495,237,Indian Curry Flavour,2,25,46000
1496,174,Hao Hao Mi Goreng Shrimp & Onion Flavour,2,9,34000
1497,247,Noodles In A Cup Chicken Simulated Flavour,1,22,41000
1498,3,GooTa Demi Hamburg-Men,1,1,42000
1499,36,Mi Goreng Cabe Ijo,2,12,8000
1500,188,Aloe Noodle Sesame Sauce,2,2,36000
1501,188,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,2,2,20000
1502,188,Aloe Noodle Vegetable Sauce,2,2,14000
1503,188,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,2,2,25000
1504,188,Aloe Noodle Red Onion & Sesame Sauce,2,2,40000
1505,188,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,2,2,39000
1506,188,Aloe Noodle With Basil Sauce,2,2,7000
1507,188,Pollen Noodles Sesame Sauce & Soy Sauce,2,2,23000
1508,188,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,2,2,49000
1509,188,Aloe Noodle With Spicy Soybean Sauce,2,2,11000
1510,3,Raoh Soy Sauce Taste,2,1,22000
1511,257,Premium Noodle House Pork & Seafood Flavor,2,5,26000
1512,3,Raoh Rich Miso Flavor,4,1,6000
1513,171,Oriental Instant Noodles Stir Fried Noodles,2,6,33000
1514,3,Cup Noodle Red Shock,1,1,17000
1515,269,1 Step-1 Minute Asian Noodles Pad Thai,2,3,17000
1516,269,1 Step-1 Minute Asian Noodles Kung Pao,2,3,34000
1517,269,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,2,3,21000
1518,269,1 Step-1 Minute Asian Noodles Thai Basil,2,3,39000
1519,269,1 Step-1 Minute Asian Noodles Lemongrass Ginger,2,3,41000
1520,269,1 Step-1 Minute Asian Noodles Toasted Sesame,2,3,8000
1521,270,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,2,3,32000
1522,120,Oriental Noodles Curry Flavour,2,11,31000
1523,99,Dry Noodle Mandarin Noodle - Original Sauce,2,2,20000
1524,99,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,2,2,29000
1525,99,Dry Noodle Mandarin Noodle - Onion Oil Sauce,2,2,17000
1526,99,Dry Noodle QQ Thin Noodle - BBQ Sauce,2,2,40000
1527,99,No. 10 Mandarin Noodle - Black Pepper Sauce,2,2,34000
1528,99,Dry Noodle Tainan Noodle - Sesame Sauce,2,2,29000
1529,99,Dry Noodle Hakka Noodle - Chili Sauce,2,2,33000
1530,26,Seimen Japanese Instant Ramen Noodles Soy Sauce Taste,2,1,11000
1531,77,Japanese Pork Bone Flavour Quick Serve Macaroni,2,8,16000
1532,247,Bowl Beef Simulated Flavor,4,22,29000
1533,20,Cheese Bokki,1,5,28000
1534,1,Yakisoba Noodle,3,1,10000
1535,44,Stir Fry Noodles Japanese Style Noodles With Sauce,2,3,14000
1536,3,Chow Mein Chicken,3,3,37000
1537,13,Shin Ramyun Noodle Spicy Mushroom,4,13,49000
1538,221,Rice Vermicelli Satay Chicken,2,13,12000
1539,13,Potato Pork Ramyun,2,13,32000
1540,214,Instant Noodles Super Chow Mein,2,25,17000
1541,166,Instant Noodles Vegetable Flavour,2,22,35000
1542,26,Bowl Hot & Spicy Shrimp Flavor Ramen Noodles With Vegetables,4,3,50000
1543,116,Chanponmen,2,1,41000
1544,183,Dare You Habanero Jjamppong,2,5,8000
1545,238,Korean Style Spicy Shrimp Noodle Soup,4,13,33000
1546,4,Spicy Sichuan Flavor Instant Noodle,4,2,47000
1547,166,Instant Noodles In A Cup Spicy Chicken,1,22,46000
1548,3,King Cup Noodle BBQ Chicken & Onion,1,1,38000
1549,150,Authentic Thai Cuisine Pad Thai,2,7,49000
1550,257,Premium Noodle House Don Ramyun,2,5,11000
1551,6,60 Ingredients Assorted Vegetable SK Version,2,5,34000
1552,6,Nagasaki Crab Jjampong,2,5,35000
1553,6,Buldalk Bokkeummyeon (Hot Fried Chicken Ramyun),2,5,9000
1554,6,Yukgaejang Beef Ramyun,4,5,29000
1555,6,Bajirak Kalgugsu,2,5,6000
1556,6,Hot Chacharoni,2,5,25000
1557,257,Premium Noodle House Tofu Fried Noodle,2,5,8000
1558,6,Samyang Ramyun,2,5,9000
1559,257,Premuim Noodle House Crab Jjampong,2,5,49000
1560,6,Beef Flavor Ramyun (SK Version),2,5,42000
1561,6,Nagasaki Jjampong,4,5,16000
1562,6,Kimchi Ramyun (SK Version),2,5,22000
1563,6,Ganjjampong,2,5,26000
1564,6,Sutah (SK Version),2,5,20000
1565,3,Big Cup Noodles Habanero Lime Chicken Flavor Ramen Noodle Soup,1,3,32000
1566,271,Oriental Style Ramen Noodle Soup,2,3,35000
1567,3,King Spa Oh Peperoncino Spaghetti (Spa ),4,1,8000
1568,174,Oh! Ricey H Tiu Sn Heo (Pork Spareribs Flavour),2,9,10000
1569,138,Good Noodles Oosterse Kip (Oriental Chicken),2,36,10000
1570,26,Bowl Hot & Spicy Chicken Flavor Ramen Noodles With Vegetables,4,3,36000
1571,238,Korean Style Spicy Beef Noodle Soup,4,13,23000
1572,166,Instant Noodles In A Cup Oriental,1,22,10000
1573,20,Sesame Flavor Noodle Bowl,4,5,29000
1574,3,Demae Ramen Sesame Oil Flavour Noodles With Soup Base,4,8,41000
1575,272,Barszcz czerwony (Borscht),2,37,23000
1576,111,Chicken Flavour,4,13,32000
1577,71,Artificial Pork Flavour,2,7,6000
1578,3,Chow Mein Spicy Teriyaki Beef,3,3,11000
1579,247,Bowl Spicy Chicken Simulated Flavour,4,22,15000
1580,16, (Dosirac) Beef Flavor,2,5,8000
1581,26,Yakisoba Beef Taco Flavor,3,3,27000
1582,273,Tony's Doner Kebab,1,25,44000
1583,13,Shin Ramyun Black Spicy Beef,1,5,26000
1584,178,Miso Stew Instant Udon (Winter),2,1,13000
1585,26,Bowl Chicken Flavor,4,3,11000
1586,214,Instant Noodles Beef,2,25,43000
1587,71,Tom Yum Shrimp Flavour,2,7,35000
1588,138,Sate,2,36,21000
1589,130,Singapore Laksa La Mian,2,6,41000
1590,130,Singapore Curry La Mian,2,6,8000
1591,3,Pan Asian Kitchen Spicy Pad Thai,3,3,34000
1592,266,Gonghwachun Jjamppong,2,5,12000
1593,272,Ogorkowa,2,37,28000
1594,128,Singapore Soft Noodles,2,19,46000
1595,16,Jong-Gah-Jip Kimchi Ramen,2,5,15000
1596,214,Go Noodles Thai Hot & Spicy Tom Yum,1,25,11000
1597,274,Ramen Shoyu Flavor,3,3,42000
1598,274,Tantanmen Spicy Sesame (Mild),3,3,6000
1599,274,Ramen Miso Flavor,3,3,19000
1600,275,Saimin,2,3,26000
1601,274,Cold Ramen Soy Sauce Vinaigrette,3,3,25000
1602,274,Nama Soba Buckwheat Noodle,3,3,47000
1603,274,Ramen Pork Flavor,3,3,47000
1604,274,Yakisoba,2,3,24000
1605,3,Donbei Tensoba,4,1,20000
1606,20,Spaghetti Ramen,4,5,46000
1607,273,Chilli Beef Flavour,1,25,37000
1608,226,Ramen House Spicy Chicken Ramen,2,3,10000
1609,276,Spinach With Organic Noodles,2,13,49000
1610,226,Soup Bowl Chinese Chicken,4,3,47000
1611,226,Noodle Express Spicy Szechuan,3,3,23000
1612,226,Soup Bowl Vietnamese Pho,4,3,34000
1613,226,Noodle Express Teriyaki,3,3,28000
1614,226,Soup Bowl South Korean Kimchi,4,3,8000
1615,226,Ramen House Spring Vegetable Ramen,2,3,32000
1616,226,Noodle Express Chinese Chow Mein,3,3,13000
1617,3,Raoh Backfat Rich Soy Sauce Flavor,4,1,10000
1618,273,Mr. Chus Golden Noodle No. 7 Sticky Rib,1,25,49000
1619,13,Bowl Noodle Soup Spicy Seafood Flavor (New Version),4,3,26000
1620,128,Chow Mein Soft Noodles,2,19,44000
1621,3,Bowl Noodles Hot & Spicy Super Picante,4,3,31000
1622,178,ARCHE Naturkche Ramen Mit Ingwer,2,1,36000
1623,178,Soy Sauce Ramen,4,1,20000
1624,178,100% Vegetarian Soy Sauce Flavor,2,1,43000
1625,178,Sesame Noodles,2,1,28000
1626,178,Miso Ramen,4,1,31000
1627,178,ARCHE Naturkche Japanische Nudelsuppe,2,1,13000
1628,178,Soy Sauce Ramen,2,1,41000
1629,273,Sweet & Spicy,1,25,25000
1630,74,Pomidorowa (Mild Tomato),2,37,38000
1631,20,Kiss Myon,1,5,15000
1632,214,Instant Noodles Chicken ,2,25,38000
1633,128,Hot & Spicy 2 Minute Noodles,2,19,19000
1634,26,Yakisoba Jalapeno Cheddar,3,3,14000
1635,277,Dr. McDougall's Vegan Chicken Ramen,1,3,5000
1636,273,Jamaican Jerk!,1,25,19000
1637,71,Oriental Style Instant Noodles (Dry method),2,7,8000
1638,272,Zurek,2,37,48000
1639,72,E-men Lobster Soup,2,13,35000
1640,214,Go Noodles Chicken Special,2,25,12000
1641,71,Sour Soup Flavor,2,7,9000
1642,273,Sweet & Sour,1,25,34000
1643,26,Yakisoba Four Cheese,3,3,44000
1644,150,Shrimp (TOM YUM),2,7,29000
1645,12,Mild Tonkotsu,2,3,46000
1646,26,Beef,1,3,33000
1647,13,Jinjja Jinjja Flamin' Hot & Nutty,2,3,24000
1648,16,Kokomen Spicy Chicken,1,5,37000
1649,16,Namja Ramen (USA version),2,5,34000
1650,72,dried Mix Noodles Soya Bean Paste,3,13,12000
1651,26,35% Less Sodium Beef,1,3,18000
1652,174,Good Artificial Minced Pork Bean Vermicelli,2,9,6000
1653,72,Dried Mix Noodles Artificial Spicy Pork,3,13,44000
1654,16,Kokomen Spicy Chicken,4,5,20000
1655,137,VegeMee Vegetarian Flavour,2,11,35000
1656,183,Dare You! Habanero Ramen,2,5,34000
1657,26,35% Less Sodium Chicken,2,3,29000
1658,137,LadMee Hot Pepper,2,11,13000
1659,278,Shitake Mushroom Vernicalli,4,7,7000
1660,20,Jjajang Bokki,4,5,9000
1661,60,Hot & Spicy Udon,2,3,50000
1662,26,35% Less Sodium Beef,2,3,31000
1663,13,Tempura Udon Flavor Cup Ramyun,1,5,39000
1664,174,Good Chicken Abalone Bean Vermicelli,2,9,32000
1665,279,Seafood Flavor Japanese Noodles,4,1,33000
1666,71,Casserole Beef Flavour,2,7,11000
1667,3,Ramen Shop Sapporo Miso,2,1,12000
1668,13,Spicy Shrimp Cup Ramyun,1,5,22000
1669,26,Instant Lunch Shrimp,1,3,19000
1670,3,Top Ramen Cucharealo Habanero Shrimp,2,3,44000
1671,16,Namja Ramyun,4,5,37000
1672,36,Kriuuk Bawang,2,12,34000
1673,82,Original Flavor,1,3,35000
1674,13,Neoguri Spicy Seafood,1,5,27000
1675,280,Kari 365 Curry Flavour,2,11,9000
1676,271,Vegetable Instant Noodle soup,1,3,8000
1677,44,Ippei-chan Yomise-No Yakisoba Oriental,3,1,27000
1678,281,Rice Noodle With Seafood Flavored Soup,3,5,31000
1679,278,Pho Bo Beef Flavour Rice Stick,4,7,30000
1680,282,Rasa Ayam Bawang,2,12,12000
1681,26,Instant Lunch Chicken,1,3,20000
1682,283,Chow Tomato ,2,18,50000
1683,284,Crystal Noodles Savory Shoyu,1,13,32000
1684,283,Chow Masala,2,18,18000
1685,174,Good Tomyum Kung Bean Vermicelli,2,9,46000
1686,255,Sedaaap Mi Goreng,2,12,9000
1687,281,Rice Noodle With Kimchi Flavored Soup,3,5,42000
1688,16,Bowl Noodle Shrimp Flavor,4,5,45000
1689,252,Selera Pedas Hot Tomato Soup Flavor,2,12,48000
1690,174,Hao Hao Mushroom,2,9,5000
1691,285,Mushroom Flavor Ramen Noodles,2,9,16000
1692,12,Rich Shoyu Ramen,2,3,48000
1693,12,Nagasaki Sara Udon Chicken ,2,3,8000
1694,12,Cold Noodles With Lemon SoyDressing,2,3,9000
1695,12,Tonkotsu-Shoyu Rich Pork FlavorRamen,2,3,19000
1696,12,Miso Ramen Rich Sapporo Miso,2,3,39000
1697,12,Miso Ramen - Mild,2,3,15000
1698,12,Shio Ramen Seafood Mild,2,3,48000
1699,255,GoBang,2,12,29000
1700,281,Rice Noodle With Hot & Spicy,3,5,5000
1701,238,South Korean Style Seafood,1,13,15000
1702,286,Rice Topokki,4,5,39000
1703,3,Top Ramen Short Cuts Lime Chili,2,3,12000
1704,13,Shin Bowl (New),4,3,26000
1705,282,Soto Koya Pedasss,2,12,41000
1706,278,Artificial Chicken Rice Vermicelli,4,7,44000
1707,287,Nabeyaki Udon,4,1,34000
1708,74,Viet Rice Noodles Chicken,2,9,19000
1709,13,Chapagetti,4,3,9000
1710,288,Artificial Hot & Sour Shrimp,2,13,15000
1711,255,Mi Keriting Rasa Ayam Bawang,2,12,24000
1712,174,Good Chicken Bean Vermicelli,2,9,47000
1713,289,Katsuobushi Udon,4,5,6000
1714,36,Rasa Coto Makassar,2,12,42000
1715,48,Mianba,2,13,43000
1716,59,Stewed Duck,1,7,36000
1717,285,Chinese Spices Tong Tsai Bean Vermicelli,2,2,44000
1718,36,Special Fried Curly Noodle (Local),2,12,50000
1719,3,Top Ramen Short Cuts Roast Chicken,2,3,10000
1720,174,Hao Hao Mi Chay Vegetarian,2,9,37000
1721,151,Artificial Pickled Cabbage Fish,2,13,27000
1722,271,Imitation Chicken Vegetarian,1,3,11000
1723,36,Rasa Mi Cakalang,2,12,31000
1724,78,Seafood Vermicelli Anchovy,4,5,18000
1725,59,Mushroom Vegetarian,4,7,14000
1726,174,Bestcook Hot & Sour Shrimp,4,9,33000
1727,284,Crystal Noodles Hot & Sour,4,13,20000
1728,290,RaUdong Unfried Noodle With Kimchi,4,5,16000
1729,255,Sedaaap Mi Kuah Rasa Kari Ayam,2,12,18000
1730,288,Artificial Pork Ribs,4,13,49000
1731,3,Top Ramen Short Cuts Chicken,2,3,47000
1732,3,Top Ramen Cucharealo Tomato Chicken,2,3,20000
1733,238,South Korean Style Spicy Pork,1,13,36000
1734,116,Sansai Soba Edible Wld Plant,4,1,44000
1735,74,Mi Kim Chee,2,9,5000
1736,13,Doong Ji Cold Noodle Chilled Broth,2,5,29000
1737,35,2 Minute Noodles Perencah Asam Laksa,2,11,48000
1738,3,Top Ramen Short Cuts Beef,2,3,23000
1739,87,Artificial Stew Beef,4,13,35000
1740,13,Chapagetti (South Korean),2,5,49000
1741,221,Stir Rice Vermicelli Singaporean Laksa,3,13,7000
1742,289,Mild Bean Curd Stew,1,5,50000
1743,282,Soto Koya Gurih,2,12,12000
1744,3,Top Ramen Cucharealo Picante Chicken,2,3,50000
1745,15,Mi Chay Vegetarian,2,9,37000
1746,247,Shrimp,2,22,35000
1747,36,Mi Goreng Kriuuk Pedas,2,12,20000
1748,71,Vegetarian,2,7,10000
1749,288,Mee Goreng Dry Ramen Noodles,2,13,37000
1750,74,Instant Porridge Chicken,2,9,49000
1751,291,Seven & I Shoyu,1,1,46000
1752,16,Kko Kko Myun King Cup,4,5,24000
1753,16,Seolleongtangmyeon,2,5,11000
1754,16,Rabokki,2,5,36000
1755,16,Namja,2,5,44000
1756,16,Shoyu,1,1,17000
1757,16,Bibim Men Cucumber,2,5,34000
1758,16,Kokomen Spicy Chicken,2,5,40000
1759,16,Speed King Bowl (Prototype),4,5,37000
1760,48,Potatoes & Stewed Beef,2,13,17000
1761,278,Tom Yum Shrimp Rice Stick,4,7,33000
1762,26,Tempura Soba,2,1,18000
1763,255,Sedaaap Mi Kuah Rasa Soto,2,12,7000
1764,292,Bowl Ramen Shrimp,4,2,35000
1765,174,Oh! Ricey Phnom Penh Rice Noodle,2,9,10000
1766,190,Stewde Chicken Of Mushroom,1,13,31000
1767,36,Beef,2,12,14000
1768,247,Spicy Chicken,2,22,39000
1769,48,Spicy Beef,2,13,32000
1770,247,Vegetable,2,22,41000
1771,252,Selera Pedas Mi Goreng Hot Chicken Lemon,2,12,18000
1772,13,Neoguri Mild (South Korea),2,5,13000
1773,293,Vegetarian Tom Yum,4,7,50000
1774,255,Super Rasa Ayam Bawang,2,12,49000
1775,294,Hot Spicy Bowl With Soy Peptide,4,5,35000
1776,7,Super Big Ramen Soy Sauce,4,1,17000
1777,59,Abalone Chicken,1,7,33000
1778,48,Premium Taste Roasted Beef,4,13,21000
1779,282,Isi 2 Mi Goreng Rasa Ayam Kecap,2,12,37000
1780,295,Hot Sour Shrimp,2,9,30000
1781,247,Chicken,2,22,9000
1782,13,Bowl Noodle Savory Chicken (New),4,3,41000
1783,238,South Korean Style Pork,1,13,14000
1784,296,Vegetable,2,38,17000
1785,174,Kingcook Vegetable,2,9,8000
1786,48,Red Oil Dan Dan,3,13,19000
1787,282,Soto Koya Jeruk Nipis,2,12,16000
